tconst,primaryTitle,startYear,runtimeMinutes,poster_path,averageRating,numVotes,W_Note,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Science Fiction,Sport,Thriller,War,Western
tt0054997,The Hustler,1961,134,/snItsSViawjaadW9mlWUmGwR41R.jpg,8,87227,7.777237207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0055254,One Hundred and One Dalmatians,1961,79,/mRY84MJeWKnp9joev82QtslJFvk.jpg,7.3,183610,7.264047745,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0055614,West Side Story,1961,153,/nzCMu6D5q60i2bVrIQ0DxlRSgCZ.jpg,7.6,121854,7.497857736,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt0055824,Cape Fear,1962,106,/9BzUTJMoH1mQUiqI1C9glrWEuxa.jpg,7.7,32129,7.393675716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0055928,Dr. No,1962,110,/f9HsemSsBEHN5eoMble1bj6fDxs.jpg,7.2,180537,7.17567348,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0056193,Lolita,1962,153,/lPdCVPf0hkuCJc8mAGPCnHo05Z9.jpg,7.5,109513,7.407072179,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0056217,The Man Who Shot Liberty Valance,1962,123,/4C1R0LEivLjbv3swAzJfzh0tzXl.jpg,8.1,83069,7.845532947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0056218,The Manchurian Candidate,1962,126,/2xQ856kd9hw6bB3OnusGyTvvkwB.jpg,7.9,80341,7.686407951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0056592,To Kill a Mockingbird,1962,129,/o5icF9TCe8Ld5bWy19rPwsNyLLv.jpg,8.3,334882,8.209692621,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056663,Vivre sa vie,1962,85,/rNjXvdHnhXyZDbOBA6KhzWch8bb.jpg,7.8,35342,7.468555898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056869,The Birds,1963,119,/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg,7.6,206335,7.535158969,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0056923,Charade,1963,113,/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg,7.8,86377,7.620429712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,8.3,521467,8.240527058,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0057076,From Russia with Love,1963,115,/2jUOA4mUm2W7jP61DFeZ77kH0sA.jpg,7.3,146352,7.25623045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0057345,Contempt,1963,102,/aQUDdxuWQvXMGzZw0VmvGYrPtk9.jpg,7.4,36316,7.236910431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0057546,The Sword in the Stone,1963,79,/dYQhKThGXl3xQv71Ysw0RSmVmBA.jpg,7.1,107203,7.081089688,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0057869,Band of Outsiders,1964,95,/9oqyj79xmcypxLajJdefOtrYx64.jpg,7.6,27262,7.312984578,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0058150,Goldfinger,1964,110,/6fTzum7gSpLWww26WvWjETNqfD9.jpg,7.7,203726,7.62348924,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0058182,A Hard Day's Night,1964,87,/6Ulsccp2VkaVU5qbya3bxm9JG4x.jpg,7.5,48455,7.329827786,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0058329,Marnie,1964,130,/nRRy4VO2A3Py7wiZBPz11PAlogp.jpg,7.1,54291,7.06847057,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
tt0058331,Mary Poppins,1964,139,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,7.8,187247,7.705770164,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0058461,A Fistful of Dollars,1964,99,/lBwOEpwVeUAmrmglcstnaGcJq3Y.jpg,7.9,234932,7.813438899,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0058777,Zulu,1964,138,/9V7tl1kIb67ZPRRNlUdy3JvqEiA.jpg,7.7,43071,7.442915485,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0058946,The Battle of Algiers,1966,121,/1eEN4ubAFB4N2Rl9syqPVCcwrGG.jpg,8.1,66308,7.798821571,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0059578,For a Few Dollars More,1965,132,/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,8.2,277073,8.100686258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0059800,Thunderball,1965,130,/xqwIF0mOCoXUr5HAGXSOLisrMUj.jpg,6.9,127821,6.916359008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0060153,Batman: The Movie,1966,105,/zzoPxWHnPa0eyfkMLgwbNvdEcVF.jpg,6.5,36026,6.704830728,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0060390,Fahrenheit 451,1966,112,/k2CTpexoS9MO9lKVFfnzwVdJuM.jpg,7.2,45648,7.129226588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0060665,A Man for All Seasons,1966,120,/fKdIMxsxt2PQlHGqmnl8uSS2C54.jpg,7.7,37474,7.419883472,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0061107,Torn Curtain,1966,128,/7XC1l9eP2TBYMEdA4KRUqKAFmbm.jpg,6.6,29475,6.783570445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
tt0061184,Who's Afraid of Virginia Woolf?,1966,131,/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg,8,80521,7.763080335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061418,Bonnie and Clyde,1967,111,/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg,7.7,121397,7.580462031,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061452,Casino Royale,1967,131,/a4EyzcXIKa1DRdSDumSUtGXrzzu.jpg,5,32738,5.86598081,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061512,Cool Hand Luke,1967,127,/4ykzTiHKLamh3eZJ8orVICtU2Jp.jpg,8.1,189802,7.971975121,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061578,The Dirty Dozen,1967,150,/iFpgjfE4gt7guOLvrqgZZoO4Rjk.jpg,7.7,79826,7.533056684,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0061619,El Dorado,1966,126,/poJxkMtTA3E95lJ6RnBgNxF0Vmx.jpg,7.5,30766,7.275849084,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt0061722,The Graduate,1967,106,/z1Z1tZMR66RxcNeHbwoEhYeqOlP.jpg,8,290115,7.920663885,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0061735,Guess Who's Coming to Dinner,1967,108,/fkHeYWahNbhxhuLefaAg553lYo5.jpg,7.8,49334,7.530944117,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061747,Hang 'Em High,1968,114,/by8sSnLtthxnrhH2ZMdC41l9YfD.jpg,7,43596,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0061809,In Cold Blood,1967,134,/fGb7FcT1qhXMJYMLVTEjCrA0t9s.jpg,7.9,29471,7.486936168,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061811,In the Heat of the Night,1967,110,/1zjS7aSgvOX98BSWEsshDw3kxe5.jpg,7.9,84155,7.693871101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0061852,The Jungle Book,1967,78,/yN1kuupnPTLUprgfvC5WapgrxG4.jpg,7.6,200144,7.533375973,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0062467,Wait Until Dark,1967,108,/8WJOL49WakZcV3JIcIyl8vYq3mw.jpg,7.7,34039,7.403585765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0062512,You Only Live Twice,1967,117,/8axcRNpDi1W6SQTpK2tblDhcFa8.jpg,6.8,118291,6.834894027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0062622,2001: A Space Odyssey,1968,149,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,8.3,725242,8.256680644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
tt0062711,Barbarella,1968,98,/kfaRSR3geV3I65icyHWBBEsE9u.jpg,5.9,38177,6.335284993,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0062765,Bullitt,1968,114,/uDg7tHvK8aFcG6DkN5eHiZAurOU.jpg,7.4,76433,7.301412755,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0062994,Funny Girl,1968,151,/rXFRIv35SgcmaUqRjmGniwSopRW.jpg,7.4,25403,7.201599111,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0063350,Night of the Living Dead,1968,96,/b6yJXwYAXgqJKNdOrEQxxbQ8oG4.jpg,7.8,140197,7.678932426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0063374,The Odd Couple,1968,105,/d3dKPpzEi7WfgmoMnMwWyQnd2ja.jpg,7.6,37675,7.360670124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0063385,Oliver!,1968,153,/1XJgoaOWKrqxkKeBKWLKSigqG8c.jpg,7.4,41660,7.249984998,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0063442,Planet of the Apes,1968,112,/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,8,198663,7.888224695,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0063522,Rosemary's Baby,1968,137,/s8pdaHjxNPLXIA1WjSTWm00RJTz.jpg,8,237360,7.904711084,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0063823,Yellow Submarine,1968,85,/cjrGM2QYlwzV6vXz2yF7y6fdTRu.jpg,7.4,28240,7.2121713,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0064115,Butch Cassidy and the Sundance Kid,1969,110,/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,8,227798,7.901106813,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0064276,Easy Rider,1969,95,/mmGEB6ly9OG8SYVfvAoa6QqHNvN.jpg,7.2,117791,7.164983787,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0064665,Midnight Cowboy,1969,113,/f7YLzOxwWzeEdo7RhAlPSBTYa8.jpg,7.8,121845,7.663801968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0064757,On Her Majesty's Secret Service,1969,142,/yVzJLLhBwuWJBR9BYEMurShu2WT.jpg,6.7,100070,6.759966419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0065134,Two Mules for Sister Sara,1970,116,/2G9eM8UAM57TanLBhuPmz3jaNZG.jpg,7,30931,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
tt0065207,Where Eagles Dare,1968,158,/dnyiVS4Ad4w4rfS4Bm1YalEdonx.jpg,7.6,63364,7.430247612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0065214,The Wild Bunch,1969,135,/8j9yEC3xjy1PJDSizIbaxcHaSph.jpg,7.9,90921,7.705902296,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0065421,The Aristocats,1970,78,/7GVekZRvV25OzUQIw1Gn4sikkVo.jpg,7.1,115718,7.082233971,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0065462,Beneath the Planet of the Apes,1970,95,/szHCeYwi4ubewuYnlnz0YGqWnQC.jpg,6,53681,6.317738717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
tt0065528,Catch-22,1970,122,/eSB3i3vvFiRTszmZVawWqROzM6p.jpg,7.1,26644,7.051591666,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0065938,Kelly's Heroes,1970,144,/1EDg4nmLFNYiOUoNgo6WiPrAMif.jpg,7.6,54547,7.411432235,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0065988,Little Big Man,1970,139,/pLvUVqadEI9cPrRlTru6ee71EWU.jpg,7.5,38131,7.301999018,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0066011,Love Story,1970,100,/yCjADq9fwbdPnxMo0DKNeRGZ4YC.jpg,6.9,37696,6.939874952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0066026,M*A*S*H,1970,116,/on8Q9LhtHYNhmITjUMpgOUkIG8o.jpg,7.4,78041,7.302951252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0066434,THX 1138,1971,86,/25cQH5gZ60BiA5Y91HxoPpnFiY0.jpg,6.6,55000,6.725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt0066473,Tora! Tora! Tora!,1970,144,/c311sN931DixuZRer0JGYCwpx9N.jpg,7.5,37532,7.300102348,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0066765,Monty Python's and Now for Something Completely Different,1971,88,/ajbdFQLvJTlNu4LnVWGnNMb4mZ8.jpg,7.5,31610,7.279190956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0066769,The Andromeda Strain,1971,131,/i3rTxQRJaBJoBcY8VMUOPT2E8Hp.jpg,7.2,40833,7.124050248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
tt0066808,Bananas,1971,82,/At3rXd39FZgNiuQc2C8rln2nE8H.jpg,6.9,38121,6.93960647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0066817,Bedknobs and Broomsticks,1971,117,/iE9gc9LyrQK6BKMeNb6RrlJKDb.jpg,7,40971,7,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0066921,A Clockwork Orange,1971,136,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,8.3,886651,8.264350393,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0066995,Diamonds Are Forever,1971,120,/tOrCHtj4uUOt5p57F3SUwWbsQiE.jpg,6.5,114797,6.589415367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0066999,Dirty Harry,1971,102,/nNtfofDGCJRD6gfvBwyqvD64eSH.jpg,7.7,169833,7.610179487,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0067065,Escape from the Planet of the Apes,1971,98,/AnbLVdUEroTfHTUVAJCxkL4R0IH.jpg,6.3,41130,6.564630274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0067116,The French Connection,1971,104,/5A1kg62MmQS5Dm3oo6t1OLu2lCy.jpg,7.7,136987,7.591966639,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0067309,Klute,1971,114,/tVyINAsNGSgD1OIstqwCcs7wyGH.jpg,7.1,30302,7.054793678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0067328,The Last Picture Show,1971,118,/7NYePZc0lZrRomtmQsjOJMePTEb.jpg,8,52793,7.678634324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0067588,Play Misty for Me,1971,102,/riP8FcKh8VK2kJ6u25IhnQnGsnI.jpg,6.9,32191,6.943713172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0067800,Straw Dogs,1971,113,/yigkfHE1OhkxPPrjrV78Y9ibGEk.jpg,7.4,64893,7.288756633,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0067927,Vanishing Point,1971,99,/1ThnpFx2G2HPhecvODGFEQxfOpO.jpg,7.2,30786,7.110371778,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0067992,Willy Wonka & the Chocolate Factory,1971,100,/xBcfztSiG2dDrtHB4GalRmpKYjJ.jpg,7.8,229514,7.721418861,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068182,"Aguirre, the Wrath of God",1972,95,/6MNqmGe0JjEuGX1PMjRBAEI6aXg.jpg,7.8,62907,7.572486833,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0068408,Conquest of the Planet of the Apes,1972,88,/tzKZRY2opw5MruSkevffgT5ocun.jpg,6.1,37531,6.459821529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0068473,Deliverance,1972,109,/2TrAzNJlHyNYYSkQf6asg3rs2Xr.jpg,7.7,120295,7.579555387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0068555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,88,/A1ZNhNd8FV8kCW39OeDelokT0tv.jpg,6.7,42033,6.811885191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068611,Frenzy,1972,116,/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg,7.4,49755,7.266229684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0068638,The Getaway,1972,123,/cejCUq2Z2NG8alizTp6ZJVwEDmo.jpg,7.3,35991,7.177031037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0068699,High Plains Drifter,1973,105,/4hDSqJAdDaJfSHoJZ6pR8q5f3wZ.jpg,7.4,65209,7.289146316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
tt0068935,The Way of the Dragon,1972,90,/m7AIITQ624sfldI4SsX4htXPH1f.jpg,7.2,41436,7.124739599,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069089,Pink Flamingos,1972,93,/71IwGRZmEds1yuD2xbaExAofoLS.jpg,6,28230,6.469659966,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069113,The Poseidon Adventure,1972,117,/6RGiA5BfhelU9zoD0b1GAG4GWWf.jpg,7.1,49597,7.066486588,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069281,Sleuth,1972,138,/jAREYLUnYGwPjbQr0vs1s38QLkH.jpg,8,50426,7.668549307,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0069495,"What's Up, Doc?",1972,94,/b4CN66eZqUUuVYDBm73TMHdauLh.jpg,7.7,27419,7.366151586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0069704,American Graffiti,1973,110,/1yFdtOV0b9UBUoBNbw0ZcyLbadk.jpg,7.4,99416,7.319624486,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069768,Battle for the Planet of the Apes,1973,93,/dP5dYjLp5p2CG103cJMio4Nj29d.jpg,5.4,35156,6.064937828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0070034,Enter the Dragon,1973,102,/zN7OOSARMLVzl9xJqkW2CcZ3xhY.jpg,7.6,113779,7.491914483,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0070047,The Exorcist,1973,122,/4ucLGcXVVSVnsfkGtbLY4XAius8.jpg,8.1,459116,8.043195432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070290,The Last Detail,1973,104,/zQoNkO99qfaBjh5aoA0pKau1prp.jpg,7.5,28549,7.266568937,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070328,Live and Let Die,1973,121,/39qkrjqMZs6utwNmihVImC3ghas.jpg,6.7,116239,6.75310148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0070334,The Long Goodbye,1973,112,/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg,7.5,37990,7.301555803,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0070379,Mean Streets,1973,112,/9msfwOeGc9uL1iRRTBdEf15XonC.jpg,7.2,120549,7.165647308,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0070510,Paper Moon,1973,102,/3GHG0kTcBWHKdXjj3RdK8GjBCd6.jpg,8.1,52885,7.746915324,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070511,Papillon,1973,151,/356oqQpug682OERsWV0bGZ0YxwQ.jpg,8,139083,7.847638086,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070608,Robin Hood,1973,83,/alcY9jZBgKw9OB7hiPYVNvh03Sb.jpg,7.5,140054,7.42426721,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070666,Serpico,1973,130,/c7fENg2o6SBBtL3z4V9xTAnEoDJ.jpg,7.7,136176,7.591423041,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0070707,Sleeper,1973,89,/YTYSziZZP5aXt5CDvdEMwKDzme.jpg,7.1,44967,7.06426887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
tt0070735,The Sting,1973,129,/ckmYng37zey8INYf6d10cVgIG93.jpg,8.3,281500,8.193964111,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070849,Last Tango in Paris,1972,129,/vDuI72CpwWYIWJzNNA01PA2Utdr.jpg,6.9,58853,6.929814079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0071115,Alice Doesn't Live Here Anymore,1974,112,/mFSZA1wIAjYEB2APG4xqVu1QcCk.jpg,7.3,27730,7.157765978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0071222,Black Christmas,1974,98,/qqO98sdPgptFgCua3Z4uZDuPcmP.jpg,7.1,48710,7.066083299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt0071230,Blazing Saddles,1974,93,/nb1MLEOXVFBKTM4J9GLoksqgDBk.jpg,7.7,153980,7.602223712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0071315,Chinatown,1974,130,/mQJz8J4naOA7RmCtypTPjgXZIMY.jpg,8.1,352843,8.027218448,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0071360,The Conversation,1974,113,/9LGN30PhmzAZhDc23yFBZAHtNST.jpg,7.7,123112,7.58184617,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0071402,Death Wish,1974,93,/rNksI6UiuTgLtBy69WvKT1PrG0R.jpg,6.9,44472,6.935985721,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0071577,The Great Gatsby,1974,144,/zCjwyhfDTFgunVVzBoEFzafpjbV.jpg,6.4,27022,6.688339549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0071807,The Man with the Golden Gun,1974,125,/zULDLrGE42iTiizMJKDoTGbIKlu.jpg,6.7,113806,6.754032246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0071853,Monty Python and the Holy Grail,1975,91,/xZ0rC0kuIsjk6RncpNK73kwstEP.jpg,8.2,573449,8.149870415,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0071877,Murder on the Orient Express,1974,128,/6tHXXo9kciCKGp3kF0ffY9mjuOA.jpg,7.2,69640,7.147168216,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0072081,The Return of the Pink Panther,1975,113,/uQMIicFrH3r3jePOoYHwts4oaC3.jpg,7,29902,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0072271,The Texas Chain Saw Massacre,1974,83,/kvaLXaC4RX8KLYkJkWWJCyMsEw3.jpg,7.4,185920,7.352588659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0072288,Thunderbolt and Lightfoot,1974,115,/530RZ2HsxAgKVO4joNFjAgucbri.jpg,7,29027,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072431,Young Frankenstein,1974,106,/c6335WJCZO8NK5wehHk5sA9Cypv.jpg,8,170279,7.871978042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072443,Mirror,1975,107,/AttDP5OEsMxtHPPN7Z92p2Ntnmd.jpg,7.9,52767,7.610674193,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
